,name,prob
0,000005.jpg,0.013660689710036762
1,000007.jpg,0.0018100704680367257
2,000009.jpg,0.00832509106861337
3,000012.jpg,0.0005591678582254372
4,000016.jpg,0.0022629798990569353
5,000017.jpg,0.0014783438388217378
6,000019.jpg,0.0438913823823445
7,000020.jpg,0.0006055019180407277
8,000021.jpg,0.04389089258334173
9,000023.jpg,0.08911260265530871
10,000024.jpg,0.008221320680894111
11,000026.jpg,0.0005118977567977166
12,000030.jpg,0.014099032797224737
13,000032.jpg,0.011614085313432441
14,000033.jpg,0.1303470974004226
15,000034.jpg,0.003603266115539834
16,000035.jpg,0.03583904530731688
17,000036.jpg,0.0010942893346215132
18,000039.jpg,0.0025992871912900927
19,000041.jpg,0.06133380749207355
20,000042.jpg,0.05435035979324759
21,000044.jpg,0.00026195911715762505
22,000046.jpg,0.0005562248569830895
23,000047.jpg,0.010235129273256718
24,000048.jpg,0.004216215847921659
25,000050.jpg,0.03747558331840229
26,000051.jpg,0.03799227698277863
27,000052.jpg,0.028118479595230207
28,000060.jpg,0.014008213745621263
29,000061.jpg,0.02655930683743064
30,000063.jpg,0.0012673359359285073
31,000064.jpg,0.0005320411675490423
32,000065.jpg,0.005495015981853261
33,000066.jpg,0.00016090909845465492
34,000072.jpg,0.004537811551802493
35,000073.jpg,0.025529899188919944
36,000077.jpg,0.05284165221856336
37,000078.jpg,0.012059910228555707
38,000081.jpg,0.029515025149432748
39,000083.jpg,0.006543320374550082
40,000089.jpg,0.0011828005946678208
41,000091.jpg,0.007146326695299231
42,000093.jpg,0.004958915229314118
43,000095.jpg,0.021707267401646305
44,000099.jpg,0.006567500290759852
45,000101.jpg,0.0030413477103126588
46,000102.jpg,0.03981258337329212
47,000104.jpg,0.04208807648157512
48,000107.jpg,0.08127450194802022
49,000109.jpg,0.0006095276826744593
50,000110.jpg,0.005343682775312256
51,000112.jpg,0.006597059928427217
52,000113.jpg,0.0006896580634284485
53,000117.jpg,0.010844542315487466
54,000118.jpg,0.008332416766963247
55,000120.jpg,0.007592684460220038
56,000121.jpg,0.027763132718725596
57,000122.jpg,0.0009314101943382225
58,000123.jpg,0.0004931477347910357
59,000125.jpg,0.035546797360683974
60,000129.jpg,0.060390550019383024
61,000130.jpg,0.00047141141921047686
62,000131.jpg,0.00258638161165967
63,000132.jpg,0.002007244486606636
64,000133.jpg,0.02074039521839802
65,000134.jpg,0.002094159097409264
66,000138.jpg,0.002998953744022366
67,000140.jpg,0.012367343243557078
68,000141.jpg,0.00026256577099822867
69,000142.jpg,0.0012806219310059447
70,000143.jpg,0.02739721918232374
71,000146.jpg,0.0003446622865344785
72,000147.jpg,0.030612441299653043
73,000150.jpg,0.030465731982475375
74,000153.jpg,0.0034538765446655534
75,000154.jpg,0.039113374818078306
76,000156.jpg,0.024264117849338202
77,000158.jpg,0.003346232946180433
78,000159.jpg,0.0015456793128703484
79,000161.jpg,0.0029402237098445304
80,000162.jpg,0.003951813563033422
81,000163.jpg,0.0036880196251765094
82,000164.jpg,0.0013952540787276822
83,000165.jpg,0.00016632831679639203
84,000169.jpg,0.0293561794804281
85,000170.jpg,0.032889111523508756
86,000171.jpg,0.06822503288388118
87,000173.jpg,0.01056935374781817
88,000174.jpg,0.0005350019092142594
89,000177.jpg,0.013458580110412939
90,000180.jpg,0.0015725499088825852
91,000184.jpg,0.10305066144828652
92,000187.jpg,0.005385985674902825
93,000189.jpg,0.0014500342766781875
94,000190.jpg,0.14545684391033878
95,000192.jpg,0.009938225210550893
96,000193.jpg,0.013922137558644323
97,000194.jpg,0.0026623603227868458
98,000198.jpg,0.001339170070921435
99,000200.jpg,0.01357568329272532
100,000203.jpg,0.0027193004153257512
101,000207.jpg,0.04387262949297362
102,000208.jpg,0.024842084815173873
103,000209.jpg,0.0020506900585571656
104,000210.jpg,0.007909363044739853
105,000211.jpg,0.01925523985104364
106,000214.jpg,0.03387791388619777
107,000215.jpg,0.006084595857615745
108,000218.jpg,0.0207929568462684
109,000219.jpg,0.024421541349011547
110,000220.jpg,0.014561073839110247
111,000221.jpg,0.0001047196553906186
112,000222.jpg,0.008336562431647536
113,000224.jpg,0.014805296694585328
114,000225.jpg,0.0022995174950889456
115,000228.jpg,0.001062948072865195
116,000229.jpg,0.023560648445102843
117,000232.jpg,0.08277328564667111
118,000233.jpg,0.025399057771691817
119,000235.jpg,0.07629457482841062
120,000236.jpg,0.0015591076514725644
121,000241.jpg,0.03519058072409046
122,000242.jpg,0.0
123,000244.jpg,0.004311938719883035
124,000245.jpg,0.0036716064784057707
125,000246.jpg,0.0002828317049483295
126,000249.jpg,0.010666511720055994
127,000250.jpg,0.015649570400778093
128,000251.jpg,0.06993538143987833
129,000256.jpg,0.028170595903190144
130,000257.jpg,0.007302242288164051
131,000259.jpg,0.0009785440873379715
132,000262.jpg,0.008785686574269015
133,000263.jpg,0.01857808590270662
134,000266.jpg,0.008378889259094264
135,000268.jpg,0.019753530349455286
136,000269.jpg,0.03824582189353264
137,000270.jpg,0.008547894069711286
138,000275.jpg,0.0012802137991929149
139,000276.jpg,0.007354546270456205
140,000278.jpg,0.01455889584592212
141,000282.jpg,0.003390429790656266
142,000285.jpg,0.0044918509538148885
143,000288.jpg,0.02484552481473895
144,000289.jpg,0.0006201275682349482
145,000294.jpg,0.017365863192375326
146,000296.jpg,0.022548358505452643
147,000298.jpg,0.00012339143301185975
148,000302.jpg,0.037344328282133014
149,000303.jpg,0.03645098145564869
150,000304.jpg,3.342366996836859e-05
151,000305.jpg,0.029815846833696945
152,000306.jpg,0.11065550164509413
153,000307.jpg,0.025427345469765335
154,000308.jpg,0.010402964469668473
155,000311.jpg,4.6217054613736705e-05
156,000312.jpg,0.00018191671994513764
157,000317.jpg,0.0007181779271370021
158,000318.jpg,0.009866697631424238
159,000320.jpg,0.026186403993978386
160,000321.jpg,0.00107162958393104
161,000322.jpg,6.282124646921373e-05
162,000323.jpg,0.0014540179673829961
163,000325.jpg,0.013719446056748444
164,000328.jpg,0.10879356927782813
165,000329.jpg,0.0010710656150231539
166,000331.jpg,0.0319181975098283
167,000332.jpg,0.00012222619911883117
168,000334.jpg,0.000811431072775352
169,000336.jpg,0.00011616302167520679
170,000337.jpg,0.01146766347210252
171,000338.jpg,0.0006324761996573358
172,000340.jpg,0.009573779747788795
173,000343.jpg,0.0009517203094383147
174,000344.jpg,0.003716217888363728
175,000347.jpg,0.006277378161266058
176,000349.jpg,0.011155112287458541
177,000352.jpg,0.011043373512767723
178,000354.jpg,0.000930087168493992
179,000355.jpg,0.00021950175811486088
180,000359.jpg,0.00036537923965899137
181,000363.jpg,0.0036270598704247793
182,000367.jpg,0.020460443959770463
183,000370.jpg,0.012468299900392903
184,000372.jpg,0.08863795898911916
185,000373.jpg,0.005079897830658209
186,000374.jpg,0.02641977820537671
187,000379.jpg,0.002060928122355423
188,000380.jpg,0.00011314899495284675
189,000381.jpg,0.05611012349482449
190,000382.jpg,0.035831425593357606
191,000387.jpg,0.000345282349785157
192,000391.jpg,2.3265331453938614e-05
193,000394.jpg,0.014616387151682998
194,000395.jpg,0.004071743629201854
195,000396.jpg,0.0009238730714685188
196,000400.jpg,0.007893172186678742
197,000403.jpg,0.010105271398232021
198,000404.jpg,0.00037582070739068934
199,000406.jpg,0.010879575261644191
200,000407.jpg,0.001999288924005129
201,000408.jpg,0.00820597137577187
202,000411.jpg,0.008267934678808524
203,000416.jpg,0.024227353680336752
204,000417.jpg,0.0004730259189041428
205,000419.jpg,0.008386716592895634
206,000420.jpg,0.0007338566241452065
207,000424.jpg,0.042511964756961326
208,000427.jpg,0.0012396154608287366
209,000428.jpg,0.010486378425152652
210,000430.jpg,0.0011510324844804737
211,000431.jpg,0.015462879034009898
212,000433.jpg,0.002676051483412247
213,000435.jpg,0.01717744358754483
214,000438.jpg,0.0007670278268304795
215,000439.jpg,0.018118247776222653
216,000443.jpg,0.0029829449830952918
217,000446.jpg,0.00042695103273900927
218,000448.jpg,0.008355018724430927
219,000450.jpg,0.0002213685387284205
220,000454.jpg,0.0019208986627740716
221,000459.jpg,0.011007042006208619
222,000460.jpg,0.0027479246302239166
223,000461.jpg,0.0009795675474081104
224,000462.jpg,0.00015424758225135094
225,000463.jpg,0.03491706511884525
226,000464.jpg,0.021863737853116492
227,000468.jpg,0.0029862394240667517
228,000469.jpg,0.000195164676191678
229,000470.jpg,0.10827813141198407
230,000474.jpg,0.09176678088326555
231,000476.jpg,0.006791363240122671
232,000477.jpg,0.027661854411898914
233,000480.jpg,0.015471272677986982
234,000482.jpg,0.06403178737055254
235,000483.jpg,0.005865821618305414
236,000484.jpg,0.00031175544148277746
237,000486.jpg,0.000797784584070949
238,000489.jpg,0.0012565647612058086
239,000491.jpg,0.0
240,000492.jpg,0.012632055490455768
241,000494.jpg,0.0005935673874822437
242,000496.jpg,0.038351793435571616
243,000498.jpg,0.0017548456784683072
244,000499.jpg,0.0007198398728368915
245,000500.jpg,0.008466868463148326
246,000501.jpg,0.0
247,000503.jpg,0.05095906450358948
248,000508.jpg,0.08298312225249845
249,000509.jpg,1.0881483744500032e-05
250,000513.jpg,0.002191155334975656
251,000514.jpg,0.005450698838762221
252,000515.jpg,0.03533711001288596
253,000516.jpg,0.041201020308945104
254,000518.jpg,0.016461158521362335
255,000519.jpg,0.04216158491122016
256,000520.jpg,2.4386482537816873e-05
257,000522.jpg,0.001754610002500242
258,000523.jpg,0.011355707814280459
259,000524.jpg,0.006017003509310052
260,000525.jpg,0.057837320744893984
261,000526.jpg,0.00909387219034721
262,000528.jpg,0.0006668050254921366
263,000530.jpg,0.019352897225505275
264,000531.jpg,0.008980665830463905
265,000535.jpg,0.018343125679844963
266,000537.jpg,0.00033333736654624557
267,000540.jpg,0.00105862380401809
268,000541.jpg,0.00429375565273328
269,000543.jpg,0.00748107857694455
270,000544.jpg,0.06853406175698049
271,000545.jpg,0.0024725468455891386
272,000549.jpg,0.010033828002643578
273,000550.jpg,0.03403518467260706
274,000552.jpg,0.04236589662046544
275,000554.jpg,0.04815861572347054
276,000555.jpg,0.0257179928387676
277,000559.jpg,0.029156749273841567
278,000563.jpg,0.00015025065154118783
279,000564.jpg,0.04259550728332582
280,000565.jpg,0.0011638182338007095
281,000577.jpg,0.0
282,000579.jpg,0.030358142499241413
283,000581.jpg,0.0006044132006207502
284,000582.jpg,0.0
285,000583.jpg,0.05360315922702212
286,000588.jpg,0.08135126947082288
287,000589.jpg,0.002002692981336408
288,000590.jpg,0.0017269967749335537
289,000591.jpg,0.008983884519653753
290,000592.jpg,0.08915374806654215
291,000597.jpg,0.02759629406564082
292,000598.jpg,0.004330629842430883
293,000599.jpg,0.004442581897721957
294,000601.jpg,0.04513474302064091
295,000605.jpg,0.003314055328808806
296,000608.jpg,0.014325147535689416
297,000609.jpg,0.018375643211375102
298,000610.jpg,0.008769321601137858
299,000612.jpg,0.0014588118913006866
300,000613.jpg,0.037751430164573975
301,000619.jpg,0.008857646413731596
302,000620.jpg,0.012671195307466404
303,000622.jpg,0.0036659508715071072
304,000625.jpg,0.14003004876495104
305,000626.jpg,0.012491274986535865
306,000628.jpg,0.020551672468997362
307,000632.jpg,0.010216461740503365
308,000633.jpg,0.0205342419554495
309,000635.jpg,0.04252248534524837
310,000637.jpg,0.0006142374011725967
311,000645.jpg,0.005643189897732607
312,000647.jpg,0.025057146838600115
313,000648.jpg,0.1051698083126558
314,000653.jpg,0.035356982821121
315,000654.jpg,0.03184448454173644
316,000656.jpg,0.03883632848571751
317,000657.jpg,0.024702418818934632
318,000660.jpg,0.021095284414351927
319,000661.jpg,0.002961806941058015
320,000663.jpg,0.04689565489866934
321,000667.jpg,0.013060932212361188
322,000671.jpg,0.03855552003018254
323,000672.jpg,0.0017377612534764998
324,000675.jpg,0.037509912592061274
325,000676.jpg,0.004855910600441709
326,000677.jpg,5.1524260541438735e-05
327,000680.jpg,0.0026562574802865913
328,000682.jpg,0.01110771662046266
329,000684.jpg,0.020286430463352226
330,000685.jpg,0.0012924759399391514
331,000686.jpg,0.028480630533659155
332,000688.jpg,0.0013382103493471136
333,000689.jpg,0.006122703098394482
334,000690.jpg,0.03862644318382674
335,000694.jpg,0.0033463256397277125
336,000695.jpg,0.10329197829212154
337,000699.jpg,0.023022532300138017
338,000700.jpg,0.02298145965798096
339,000702.jpg,0.019761773946861294
340,000705.jpg,0.00535825466913324
341,000707.jpg,0.004060184268480009
342,000709.jpg,0.009422067171659576
343,000710.jpg,0.013968165495181843
344,000711.jpg,0.0010825026363639725
345,000712.jpg,0.010849250165402785
346,000713.jpg,0.0062454187490620415
347,000714.jpg,0.009192763253031968
348,000717.jpg,0.008084665362415868
349,000720.jpg,0.0035000423487355783
350,000726.jpg,0.004623061442066401
351,000728.jpg,0.0069514243734608815
352,000729.jpg,0.00016751038646835802
353,000730.jpg,0.015161841871903892
354,000731.jpg,0.03250943278246315
355,000733.jpg,0.0010539768950155034
356,000738.jpg,0.039678862771152734
357,000739.jpg,0.004991975504933519
358,000740.jpg,0.016427404568503202
359,000742.jpg,0.06611751453821527
360,000746.jpg,0.0031986919012013462
361,000748.jpg,0.010682447107292669
362,000750.jpg,0.00010421573734109777
363,000752.jpg,0.019480676876024998
364,000753.jpg,0.007654968668058318
365,000754.jpg,0.006133689319141092
366,000755.jpg,0.08498733324598538
367,000756.jpg,0.006704626577123349
368,000760.jpg,0.08382444982042599
369,000761.jpg,0.030751655132562606
370,000763.jpg,0.032274069858902285
371,000764.jpg,0.00012621183604661913
372,000767.jpg,0.0040378589309353645
373,000768.jpg,0.05358781748172034
374,000770.jpg,0.030600139236017093
375,000771.jpg,0.0012370459053400722
376,000772.jpg,0.006666747330924911
377,000774.jpg,0.011921024575681968
378,000776.jpg,0.00030327748242735573
379,000777.jpg,0.003012344603766213
380,000780.jpg,0.018975603070848366
381,000782.jpg,0.03159272550607545
382,000786.jpg,0.004366174395812685
383,000787.jpg,0.00045491622364103373
384,000791.jpg,0.0063714687335001815
385,000793.jpg,0.012747943512784512
386,000794.jpg,0.0004762893039229547
387,000796.jpg,0.002366053207078023
388,000797.jpg,0.004349109994603045
389,000799.jpg,0.005655959346754021
390,000800.jpg,0.012893739200821661
391,000802.jpg,0.026585880704305842
392,000804.jpg,0.02900724563122513
393,000805.jpg,0.003163349879834201
394,000806.jpg,0.0059640582165563436
395,000808.jpg,0.0053403940699467715
396,000810.jpg,0.0007075831702511174
397,000812.jpg,0.008079121625585375
398,000814.jpg,0.005288406748226537
399,000815.jpg,0.05541543819408257
400,000816.jpg,0.004375491998651035
401,000818.jpg,0.06004382217644152
402,000820.jpg,0.07310995811372245
403,000822.jpg,0.007193492241758111
404,000823.jpg,0.001013031035052487
405,000826.jpg,0.00011832238808868542
406,000827.jpg,0.010995281821483798
407,000828.jpg,0.006658093340953118
408,000829.jpg,0.10243420359348057
409,000830.jpg,0.002854572493502159
410,000831.jpg,0.006200510852105955
411,000832.jpg,0.004102836944188486
412,000834.jpg,0.08264265350822035
413,000842.jpg,0.0025019809485645754
414,000843.jpg,0.003897269357218113
415,000845.jpg,0.03121606573056205
416,000847.jpg,0.07021576144505601
417,000848.jpg,0.018583557294822698
418,000849.jpg,0.004694501245526292
419,000850.jpg,0.008760418111313081
420,000851.jpg,0.0019737133946912217
421,000854.jpg,0.012421691508982024
422,000855.jpg,0.12100087231862466
423,000857.jpg,0.06167946485802262
424,000859.jpg,0.020653334094600427
425,000860.jpg,0.00416283095592505
426,000862.jpg,0.020886643177581595
427,000863.jpg,0.027923120627723536
428,000865.jpg,0.04335219381875479
429,000867.jpg,0.0009851206061353437
430,000868.jpg,0.021225912574333976
431,000871.jpg,0.0024681077215750937
432,000872.jpg,0.06497579091921314
433,000874.jpg,0.0
434,000876.jpg,0.09227311448000709
435,000878.jpg,0.0011134269732159404
436,000879.jpg,0.0012888098718812392
437,000880.jpg,0.1540987081600828
438,000882.jpg,0.00541673220637649
439,000885.jpg,0.023062051683419064
440,000887.jpg,0.00670398877583816
